name,bioactivity_score,mol_weight,logp,solubility,toxicity,is_champion,targets,discovery_date,mega_id
naphthoquinone_71,0.45527305013136665,5233.0,8.0,Faible,Modérée,False,3,2025-03-07,MEGA_004307
naphthoquinone_72,0.5006263058010538,5310.0,8.0,Faible,Élevée,False,1,2025-03-07,MEGA_004308
naphthoquinone_73,0.545849029193852,5281.0,8.0,Faible,Faible,False,3,2025-03-07,MEGA_004309
naphthoquinone_74,0.7912200523267272,5390.0,8.0,Faible,Faible,False,3,2025-03-07,MEGA_004310
naphthoquinone_75,0.3569895435224019,5450.0,8.0,Faible,Faible,False,3,2025-03-08,MEGA_004311
naphthoquinone_76,0.5000910557830456,5452.0,8.0,Faible,Modérée,False,1,2025-03-08,MEGA_004312
naphthoquinone_77,0.5161778460125079,5439.0,8.0,Faible,Élevée,False,1,2025-03-08,MEGA_004313
naphthoquinone_78,0.6442745414756628,5444.0,8.0,Faible,Élevée,False,1,2025-03-08,MEGA_004314
naphthoquinone_79,0.5162709259924418,5446.0,8.0,Faible,Modérée,False,2,2025-03-08,MEGA_004315
naphthoquinone_80,0.40631110459006425,5542.0,8.0,Faible,Modérée,False,2,2025-03-08,MEGA_004316
naphthoquinone_81,0.5379623008250138,5516.0,8.0,Faible,Modérée,False,2,2025-03-08,MEGA_004317
naphthoquinone_82,0.4298374999030474,5481.0,8.0,Faible,Modérée,False,3,2025-03-08,MEGA_004318
naphthoquinone_83,0.6970116839172311,5625.0,8.0,Faible,Modérée,False,3,2025-03-08,MEGA_004319
naphthoquinone_84,0.8045998817659097,5542.0,8.0,Faible,Élevée,False,1,2025-03-08,MEGA_004320
naphthoquinone_85,0.5987058639985157,5697.0,8.0,Faible,Modérée,False,3,2025-03-09,MEGA_004321
naphthoquinone_86,0.388345951662169,5699.0,8.0,Faible,Modérée,False,2,2025-03-09,MEGA_004322
naphthoquinone_87,0.41501414607384157,5633.0,8.0,Faible,Faible,False,2,2025-03-09,MEGA_004323
naphthoquinone_88,0.5064567620475509,5747.0,8.0,Faible,Modérée,False,1,2025-03-09,MEGA_004324
naphthoquinone_89,0.7470644476646117,5719.0,8.0,Faible,Élevée,False,3,2025-03-09,MEGA_004325
naphthoquinone_90,0.41121099035953945,5810.0,8.0,Faible,Modérée,False,3,2025-03-09,MEGA_004326
naphthoquinone_91,0.5059960509568479,5745.0,8.0,Faible,Faible,False,2,2025-03-09,MEGA_004327
naphthoquinone_92,0.3430268382664514,5742.0,8.0,Faible,Élevée,False,1,2025-03-09,MEGA_004328
naphthoquinone_93,0.5705974350107095,5796.0,8.0,Faible,Faible,False,2,2025-03-09,MEGA_004329
naphthoquinone_94,0.3867843348180573,5792.0,8.0,Faible,Élevée,False,3,2025-03-09,MEGA_004330
naphthoquinone_95,0.39371346247864514,5874.0,8.0,Faible,Modérée,False,2,2025-03-10,MEGA_004331
naphthoquinone_96,0.7161338726943971,5937.0,8.0,Faible,Faible,False,2,2025-03-10,MEGA_004332
naphthoquinone_97,0.5744451996535853,5851.0,8.0,Faible,Modérée,False,3,2025-03-10,MEGA_004333
naphthoquinone_98,0.6271923768392778,5909.0,8.0,Faible,Modérée,False,3,2025-03-10,MEGA_004334
naphthoquinone_99,0.43535232526860096,5908.0,8.0,Faible,Élevée,False,3,2025-03-10,MEGA_004335
naphthoquinone_100,0.7307569881367734,6058.0,8.0,Faible,Élevée,False,2,2025-03-10,MEGA_004336
anthraquinone_1,0.6674410692632935,5950.0,8.0,Faible,Modérée,False,2,2025-03-10,MEGA_004337
anthraquinone_2,0.559025647156162,6115.0,8.0,Faible,Modérée,False,2,2025-03-10,MEGA_004338
anthraquinone_3,0.41791856352646517,6142.0,8.0,Faible,Modérée,False,1,2025-03-10,MEGA_004339
anthraquinone_4,0.7354882199546555,6154.0,8.0,Faible,Faible,False,1,2025-03-10,MEGA_004340
anthraquinone_5,0.3944800957728029,6183.0,8.0,Faible,Modérée,False,3,2025-03-11,MEGA_004341
anthraquinone_6,0.5840105960219208,6197.0,8.0,Faible,Modérée,False,1,2025-03-11,MEGA_004342
anthraquinone_7,0.36599168477190813,6131.0,8.0,Faible,Modérée,False,3,2025-03-11,MEGA_004343
anthraquinone_8,0.7966632206734732,6159.0,8.0,Faible,Modérée,False,2,2025-03-11,MEGA_004344
anthraquinone_9,0.5334880557454694,6208.0,8.0,Faible,Modérée,False,3,2025-03-11,MEGA_004345
anthraquinone_10,0.3839513969642917,6278.0,8.0,Faible,Modérée,False,2,2025-03-11,MEGA_004346
anthraquinone_11,0.3665804718049093,6300.0,8.0,Faible,Faible,False,3,2025-03-11,MEGA_004347
anthraquinone_12,0.7039393269713882,6259.0,8.0,Faible,Modérée,False,1,2025-03-11,MEGA_004348
anthraquinone_13,0.4799843475912731,6348.0,8.0,Faible,Modérée,False,2,2025-03-11,MEGA_004349
anthraquinone_14,0.3241235621132461,6332.0,8.0,Faible,Modérée,False,2,2025-03-11,MEGA_004350
anthraquinone_15,0.5223387106479627,6428.0,8.0,Faible,Élevée,False,2,2025-03-12,MEGA_004351
anthraquinone_16,0.8725483759878805,6353.0,8.0,Faible,Faible,True,7,2025-03-12,MEGA_004352
anthraquinone_17,0.47160365938239573,6401.0,8.0,Faible,Modérée,False,1,2025-03-12,MEGA_004353
anthraquinone_18,0.8575874695220127,6487.0,8.0,Faible,Modérée,True,4,2025-03-12,MEGA_004354
anthraquinone_19,0.7668087583695129,6521.0,8.0,Faible,Faible,False,2,2025-03-12,MEGA_004355
anthraquinone_20,0.6433962353598752,6477.0,8.0,Faible,Faible,False,3,2025-03-12,MEGA_004356
anthraquinone_21,0.4273121869596714,6568.0,8.0,Faible,Modérée,False,3,2025-03-12,MEGA_004357
anthraquinone_22,0.6482582482726819,6615.0,8.0,Faible,Faible,False,1,2025-03-12,MEGA_004358
anthraquinone_23,0.5258529715331118,6637.0,8.0,Faible,Élevée,False,3,2025-03-12,MEGA_004359
anthraquinone_24,0.5603996288538418,6594.0,8.0,Faible,Modérée,False,2,2025-03-12,MEGA_004360
anthraquinone_25,0.4571920349491041,6691.0,8.0,Faible,Élevée,False,2,2025-03-13,MEGA_004361
anthraquinone_26,0.47466971973976163,6623.0,8.0,Faible,Élevée,False,1,2025-03-13,MEGA_004362
anthraquinone_27,0.5975325247359131,6623.0,8.0,Faible,Élevée,False,1,2025-03-13,MEGA_004363
anthraquinone_28,0.594945623928782,6731.0,8.0,Faible,Modérée,False,3,2025-03-13,MEGA_004364
anthraquinone_29,0.3376793505769726,6650.0,8.0,Faible,Élevée,False,3,2025-03-13,MEGA_004365
anthraquinone_30,0.697133522679706,6757.0,8.0,Faible,Modérée,False,3,2025-03-13,MEGA_004366
anthraquinone_31,0.5152896120610695,6769.0,8.0,Faible,Modérée,False,1,2025-03-13,MEGA_004367
anthraquinone_32,0.4417072761534341,6830.0,8.0,Faible,Faible,False,1,2025-03-13,MEGA_004368
anthraquinone_33,0.7246906794843354,6753.0,8.0,Faible,Élevée,False,1,2025-03-13,MEGA_004369
anthraquinone_34,0.5278674936067167,6814.0,8.0,Faible,Élevée,False,2,2025-03-13,MEGA_004370
anthraquinone_35,0.5089602054893473,6838.0,8.0,Faible,Modérée,False,3,2025-03-14,MEGA_004371
anthraquinone_36,0.6307191251646106,6907.0,8.0,Faible,Modérée,False,1,2025-03-14,MEGA_004372
anthraquinone_37,0.49428552011294946,6874.0,8.0,Faible,Élevée,False,1,2025-03-14,MEGA_004373
anthraquinone_38,0.33683843860537105,6907.0,8.0,Faible,Faible,False,1,2025-03-14,MEGA_004374
anthraquinone_39,0.4184753553826664,6912.0,8.0,Faible,Élevée,False,3,2025-03-14,MEGA_004375
anthraquinone_40,0.7243222313631135,6963.0,8.0,Faible,Faible,False,3,2025-03-14,MEGA_004376
anthraquinone_41,0.39044345788110146,7007.0,8.0,Faible,Élevée,False,2,2025-03-14,MEGA_004377
anthraquinone_42,0.6366798207620719,7001.0,8.0,Faible,Faible,False,2,2025-03-14,MEGA_004378
anthraquinone_43,0.6162007571756517,7087.0,8.0,Faible,Modérée,False,2,2025-03-14,MEGA_004379
anthraquinone_44,0.6628156768864035,7090.0,8.0,Faible,Faible,False,2,2025-03-14,MEGA_004380
anthraquinone_45,0.5357558744844431,7117.0,8.0,Faible,Modérée,False,1,2025-03-15,MEGA_004381
anthraquinone_46,0.41118010919511483,7215.0,8.0,Faible,Élevée,False,2,2025-03-15,MEGA_004382
anthraquinone_47,0.5033773493092626,7176.0,8.0,Faible,Modérée,False,1,2025-03-15,MEGA_004383
anthraquinone_48,0.5121150183559925,7166.0,8.0,Faible,Modérée,False,1,2025-03-15,MEGA_004384
anthraquinone_49,0.7637365139706993,7231.0,8.0,Faible,Élevée,False,3,2025-03-15,MEGA_004385
anthraquinone_50,0.6746333866876024,7216.0,8.0,Faible,Élevée,False,1,2025-03-15,MEGA_004386
anthraquinone_51,0.4318745763853408,7344.0,8.0,Faible,Faible,False,3,2025-03-15,MEGA_004387
anthraquinone_52,0.6540414498605831,7374.0,8.0,Faible,Élevée,False,2,2025-03-15,MEGA_004388
anthraquinone_53,0.3613397502002925,7287.0,8.0,Faible,Modérée,False,2,2025-03-15,MEGA_004389
anthraquinone_54,0.578688448260918,7411.0,8.0,Faible,Modérée,False,3,2025-03-16,MEGA_004390
anthraquinone_55,0.5520914859680279,7323.0,8.0,Faible,Modérée,False,3,2025-03-16,MEGA_004391
anthraquinone_56,0.4324321590059679,7473.0,8.0,Faible,Élevée,False,2,2025-03-16,MEGA_004392
anthraquinone_57,0.36643613730223423,7358.0,8.0,Faible,Modérée,False,1,2025-03-16,MEGA_004393
anthraquinone_58,0.418133351648113,7453.0,8.0,Faible,Élevée,False,1,2025-03-16,MEGA_004394
anthraquinone_59,0.42304113885618616,7406.0,8.0,Faible,Élevée,False,3,2025-03-16,MEGA_004395
anthraquinone_60,0.41027570973706085,7530.0,8.0,Faible,Modérée,False,1,2025-03-16,MEGA_004396
anthraquinone_61,0.6348882620628344,7593.0,8.0,Faible,Faible,False,1,2025-03-16,MEGA_004397
anthraquinone_62,0.33596318594986163,7588.0,8.0,Faible,Élevée,False,2,2025-03-16,MEGA_004398
anthraquinone_63,0.7153139665776507,7643.0,8.0,Faible,Élevée,False,3,2025-03-16,MEGA_004399
anthraquinone_64,0.413119885935837,7573.0,8.0,Faible,Modérée,False,2,2025-03-17,MEGA_004400
anthraquinone_65,0.6006057112555251,7692.0,8.0,Faible,Modérée,False,1,2025-03-17,MEGA_004401
anthraquinone_66,0.6410107690287543,7724.0,8.0,Faible,Modérée,False,1,2025-03-17,MEGA_004402
anthraquinone_67,0.7064863002770203,7600.0,8.0,Faible,Faible,False,2,2025-03-17,MEGA_004403
anthraquinone_68,0.6444483768772145,7632.0,8.0,Faible,Faible,False,1,2025-03-17,MEGA_004404
anthraquinone_69,0.4548295763684236,7727.0,8.0,Faible,Modérée,False,1,2025-03-17,MEGA_004405
anthraquinone_70,0.4362973085688952,7693.0,8.0,Faible,Modérée,False,2,2025-03-17,MEGA_004406
anthraquinone_71,0.6389227173823813,7792.0,8.0,Faible,Faible,False,1,2025-03-17,MEGA_004407
anthraquinone_72,0.6713398953050396,7799.0,8.0,Faible,Élevée,False,2,2025-03-17,MEGA_004408
anthraquinone_73,0.5417912644805715,7843.0,8.0,Faible,Modérée,False,3,2025-03-17,MEGA_004409
anthraquinone_74,0.40184343836793784,7846.0,8.0,Faible,Modérée,False,1,2025-03-18,MEGA_004410
anthraquinone_75,0.5432922711770101,7820.0,8.0,Faible,Élevée,False,1,2025-03-18,MEGA_004411
anthraquinone_76,0.5961585394365355,7881.0,8.0,Faible,Faible,False,2,2025-03-18,MEGA_004412
anthraquinone_77,0.3981769270311288,7905.0,8.0,Faible,Faible,False,3,2025-03-18,MEGA_004413
anthraquinone_78,0.5999079682576716,8018.0,8.0,Faible,Modérée,False,1,2025-03-18,MEGA_004414
anthraquinone_79,0.4732232616222011,8033.0,8.0,Faible,Faible,False,1,2025-03-18,MEGA_004415
anthraquinone_80,0.46433626248554616,8060.0,8.0,Faible,Modérée,False,3,2025-03-18,MEGA_004416
anthraquinone_81,0.5713882511278248,7969.0,8.0,Faible,Faible,False,1,2025-03-18,MEGA_004417
anthraquinone_82,0.7025458580107997,7981.0,8.0,Faible,Élevée,False,2,2025-03-18,MEGA_004418
anthraquinone_83,0.6502199927211626,8050.0,8.0,Faible,Élevée,False,3,2025-03-18,MEGA_004419
anthraquinone_84,0.6259810631300992,8075.0,8.0,Faible,Élevée,False,3,2025-03-19,MEGA_004420
anthraquinone_85,0.8856484088261114,8192.0,8.0,Faible,Modérée,True,4,2025-03-19,MEGA_004421
anthraquinone_86,0.7090830485979429,8162.0,8.0,Faible,Élevée,False,3,2025-03-19,MEGA_004422
anthraquinone_87,0.5757589668350704,8186.0,8.0,Faible,Élevée,False,3,2025-03-19,MEGA_004423
anthraquinone_88,0.5003477659407483,8183.0,8.0,Faible,Faible,False,3,2025-03-19,MEGA_004424
anthraquinone_89,0.6698197426380283,8252.0,8.0,Faible,Faible,False,1,2025-03-19,MEGA_004425
anthraquinone_90,0.6286288929402372,8310.0,8.0,Faible,Modérée,False,3,2025-03-19,MEGA_004426
anthraquinone_91,0.38624783235783955,8269.0,8.0,Faible,Faible,False,1,2025-03-19,MEGA_004427
anthraquinone_92,0.498458462259215,8322.0,8.0,Faible,Faible,False,3,2025-03-19,MEGA_004428
anthraquinone_93,0.3830258456129484,8308.0,8.0,Faible,Modérée,False,2,2025-03-19,MEGA_004429
anthraquinone_94,0.40264859499532935,8282.0,8.0,Faible,Modérée,False,3,2025-03-20,MEGA_004430
anthraquinone_95,0.4580579167771147,8421.0,8.0,Faible,Faible,False,3,2025-03-20,MEGA_004431
anthraquinone_96,0.4973210229385314,8444.0,8.0,Faible,Modérée,False,3,2025-03-20,MEGA_004432
anthraquinone_97,0.4776383980395986,8419.0,8.0,Faible,Élevée,False,2,2025-03-20,MEGA_004433
anthraquinone_98,0.46697274327422267,8387.0,8.0,Faible,Modérée,False,3,2025-03-20,MEGA_004434
anthraquinone_99,0.5790616674192073,8453.0,8.0,Faible,Modérée,False,2,2025-03-20,MEGA_004435
anthraquinone_100,0.5543385062740676,8563.0,8.0,Faible,Faible,False,2,2025-03-20,MEGA_004436
antimicrobial_peptide_1,0.7430474527864712,8515.0,8.0,Faible,Modérée,False,2,2025-03-20,MEGA_004437
antimicrobial_peptide_2,0.6408905819050654,8491.0,8.0,Faible,Faible,False,1,2025-03-20,MEGA_004438
antimicrobial_peptide_3,0.5908982812809371,8550.0,8.0,Faible,Faible,False,1,2025-03-20,MEGA_004439
antimicrobial_peptide_4,0.6967475492484142,8549.0,8.0,Faible,Modérée,False,2,2025-03-21,MEGA_004440
antimicrobial_peptide_5,0.418912340755899,8656.0,8.0,Faible,Faible,False,1,2025-03-21,MEGA_004441
antimicrobial_peptide_6,0.6382342061485269,8658.0,8.0,Faible,Élevée,False,2,2025-03-21,MEGA_004442
antimicrobial_peptide_7,0.4633956217866314,8698.0,8.0,Faible,Modérée,False,1,2025-03-21,MEGA_004443
antimicrobial_peptide_8,0.7186903948454584,8708.0,8.0,Faible,Faible,False,1,2025-03-21,MEGA_004444
antimicrobial_peptide_9,0.5951222337309023,8767.0,8.0,Faible,Modérée,False,3,2025-03-21,MEGA_004445
antimicrobial_peptide_10,0.4568850940884523,8704.0,8.0,Faible,Faible,False,1,2025-03-21,MEGA_004446
antimicrobial_peptide_11,0.7568124656375029,8800.0,8.0,Faible,Élevée,False,1,2025-03-21,MEGA_004447
antimicrobial_peptide_12,0.6409096692092131,8863.0,8.0,Faible,Faible,False,3,2025-03-21,MEGA_004448
antimicrobial_peptide_13,0.5138783685564303,8795.0,8.0,Faible,Élevée,False,2,2025-03-21,MEGA_004449
antimicrobial_peptide_14,0.8456080965143009,8783.0,8.0,Faible,Modérée,False,3,2025-03-22,MEGA_004450
antimicrobial_peptide_15,0.7748680523250111,8933.0,8.0,Faible,Modérée,False,1,2025-03-22,MEGA_004451
antimicrobial_peptide_16,0.5437190811359456,8854.0,8.0,Faible,Modérée,False,1,2025-03-22,MEGA_004452
antimicrobial_peptide_17,0.33755828538180943,8935.0,8.0,Faible,Élevée,False,2,2025-03-22,MEGA_004453
antimicrobial_peptide_18,0.5060625082417152,8933.0,8.0,Faible,Modérée,False,1,2025-03-22,MEGA_004454
antimicrobial_peptide_19,0.6458580250094424,9050.0,8.0,Faible,Modérée,False,3,2025-03-22,MEGA_004455
antimicrobial_peptide_20,0.48857141753015854,9061.0,8.0,Faible,Modérée,False,2,2025-03-22,MEGA_004456
antimicrobial_peptide_21,0.41572763236174626,8974.0,8.0,Faible,Modérée,False,3,2025-03-22,MEGA_004457
antimicrobial_peptide_22,0.5785308879288003,9074.0,8.0,Faible,Modérée,False,1,2025-03-22,MEGA_004458
antimicrobial_peptide_23,0.4697031135330891,9034.0,8.0,Faible,Faible,False,2,2025-03-22,MEGA_004459
antimicrobial_peptide_24,0.6556487806800557,9073.0,8.0,Faible,Faible,False,1,2025-03-23,MEGA_004460
antimicrobial_peptide_25,0.3490585163156201,9120.0,8.0,Faible,Modérée,False,1,2025-03-23,MEGA_004461
antimicrobial_peptide_26,0.7435183864756604,9136.0,8.0,Faible,Modérée,False,3,2025-03-23,MEGA_004462
antimicrobial_peptide_27,0.6816308133840872,9136.0,8.0,Faible,Modérée,False,1,2025-03-23,MEGA_004463
antimicrobial_peptide_28,0.36471426340604335,9223.0,8.0,Faible,Élevée,False,3,2025-03-23,MEGA_004464
antimicrobial_peptide_29,0.4224012134708369,9201.0,8.0,Faible,Modérée,False,1,2025-03-23,MEGA_004465
antimicrobial_peptide_30,0.5155817707022649,9297.0,8.0,Faible,Élevée,False,3,2025-03-23,MEGA_004466
antimicrobial_peptide_31,0.7341423079306431,9272.0,8.0,Faible,Élevée,False,3,2025-03-23,MEGA_004467
antimicrobial_peptide_32,0.465617739605607,9306.0,8.0,Faible,Modérée,False,2,2025-03-23,MEGA_004468
antimicrobial_peptide_33,0.544785590073328,9360.0,8.0,Faible,Modérée,False,2,2025-03-23,MEGA_004469
antimicrobial_peptide_34,0.6622125457739569,9305.0,8.0,Faible,Élevée,False,1,2025-03-24,MEGA_004470
antimicrobial_peptide_35,0.577880168841163,9304.0,8.0,Faible,Faible,False,1,2025-03-24,MEGA_004471
antimicrobial_peptide_36,0.5150083630777358,9435.0,8.0,Faible,Faible,False,2,2025-03-24,MEGA_004472
antimicrobial_peptide_37,0.42207728083861595,9471.0,8.0,Faible,Faible,False,3,2025-03-24,MEGA_004473
antimicrobial_peptide_38,0.6412408886573197,9410.0,8.0,Faible,Modérée,False,3,2025-03-24,MEGA_004474
antimicrobial_peptide_39,0.7588252301964683,9422.0,8.0,Faible,Élevée,False,2,2025-03-24,MEGA_004475
antimicrobial_peptide_40,0.6383683335067004,9434.0,8.0,Faible,Élevée,False,2,2025-03-24,MEGA_004476
antimicrobial_peptide_41,0.5301671345982653,9477.0,8.0,Faible,Élevée,False,1,2025-03-24,MEGA_004477
antimicrobial_peptide_42,0.6207197897179663,9556.0,8.0,Faible,Élevée,False,3,2025-03-24,MEGA_004478
antimicrobial_peptide_43,0.526129574672877,9537.0,8.0,Faible,Faible,False,2,2025-03-24,MEGA_004479
antimicrobial_peptide_44,0.6441065964930108,9536.0,8.0,Faible,Faible,False,3,2025-03-25,MEGA_004480
antimicrobial_peptide_45,0.5984162270689549,9623.0,8.0,Faible,Faible,False,3,2025-03-25,MEGA_004481
antimicrobial_peptide_46,0.5890054684547783,9656.0,8.0,Faible,Faible,False,2,2025-03-25,MEGA_004482
antimicrobial_peptide_47,0.5132093645018183,9660.0,8.0,Faible,Modérée,False,3,2025-03-25,MEGA_004483
antimicrobial_peptide_48,0.5685965231982018,9664.0,8.0,Faible,Faible,False,1,2025-03-25,MEGA_004484
antimicrobial_peptide_49,0.4588641526902343,9743.0,8.0,Faible,Faible,False,2,2025-03-25,MEGA_004485
antimicrobial_peptide_50,0.6056639954702766,9782.0,8.0,Faible,Modérée,False,3,2025-03-25,MEGA_004486
antimicrobial_peptide_51,0.5144738799816573,9837.0,8.0,Faible,Élevée,False,2,2025-03-25,MEGA_004487
antimicrobial_peptide_52,0.5000549803455994,9749.0,8.0,Faible,Élevée,False,2,2025-03-25,MEGA_004488
antimicrobial_peptide_53,0.879607020045549,9833.0,8.0,Faible,Modérée,True,7,2025-03-25,MEGA_004489
antimicrobial_peptide_54,0.34077678372038855,9878.0,8.0,Faible,Modérée,False,1,2025-03-26,MEGA_004490
antimicrobial_peptide_55,0.6116356754193127,9825.0,8.0,Faible,Faible,False,2,2025-03-26,MEGA_004491
antimicrobial_peptide_56,0.3699879420059963,9847.0,8.0,Faible,Modérée,False,3,2025-03-26,MEGA_004492
antimicrobial_peptide_57,0.541187527819906,9944.0,8.0,Faible,Modérée,False,2,2025-03-26,MEGA_004493
antimicrobial_peptide_58,0.6626270672136136,9904.0,8.0,Faible,Élevée,False,2,2025-03-26,MEGA_004494
antimicrobial_peptide_59,0.4188965856875832,10021.0,8.0,Faible,Modérée,False,3,2025-03-26,MEGA_004495
antimicrobial_peptide_60,0.35863029437504756,10075.0,8.0,Faible,Modérée,False,1,2025-03-26,MEGA_004496
antimicrobial_peptide_61,0.6226750315858024,10080.0,8.0,Faible,Faible,False,3,2025-03-26,MEGA_004497
antimicrobial_peptide_62,0.43516932403208053,10045.0,8.0,Faible,Modérée,False,2,2025-03-26,MEGA_004498
antimicrobial_peptide_63,0.4089783472249488,10086.0,8.0,Faible,Faible,False,1,2025-03-26,MEGA_004499
antimicrobial_peptide_64,0.4968614076990113,10167.0,8.0,Faible,Modérée,False,1,2025-03-27,MEGA_004500
antimicrobial_peptide_65,0.8271207645914591,10175.0,8.0,Faible,Modérée,False,1,2025-03-27,MEGA_004501
antimicrobial_peptide_66,0.5106358873107046,10178.0,8.0,Faible,Faible,False,1,2025-03-27,MEGA_004502
antimicrobial_peptide_67,0.48149005395282807,10104.0,8.0,Faible,Faible,False,2,2025-03-27,MEGA_004503
antimicrobial_peptide_68,0.4897494007798089,10172.0,8.0,Faible,Élevée,False,3,2025-03-27,MEGA_004504
antimicrobial_peptide_69,0.40434482615419415,10293.0,8.0,Faible,Faible,False,3,2025-03-27,MEGA_004505
antimicrobial_peptide_70,0.49024002963017727,10217.0,8.0,Faible,Élevée,False,1,2025-03-27,MEGA_004506
antimicrobial_peptide_71,0.7356618336556702,10216.0,8.0,Faible,Modérée,False,1,2025-03-27,MEGA_004507
antimicrobial_peptide_72,0.41729567756327696,10242.0,8.0,Faible,Élevée,False,3,2025-03-27,MEGA_004508
antimicrobial_peptide_73,0.4264445215412488,10387.0,8.0,Faible,Modérée,False,1,2025-03-27,MEGA_004509
antimicrobial_peptide_74,0.42819342919763936,10344.0,8.0,Faible,Modérée,False,3,2025-03-28,MEGA_004510
antimicrobial_peptide_75,0.38809868935124125,10400.0,8.0,Faible,Modérée,False,3,2025-03-28,MEGA_004511
antimicrobial_peptide_76,0.7305658427719515,10418.0,8.0,Faible,Modérée,False,1,2025-03-28,MEGA_004512
antimicrobial_peptide_77,0.6753658251558494,10377.0,8.0,Faible,Modérée,False,3,2025-03-28,MEGA_004513
antimicrobial_peptide_78,0.5316182557595095,10441.0,8.0,Faible,Élevée,False,3,2025-03-28,MEGA_004514
antimicrobial_peptide_79,0.7062836491166045,10506.0,8.0,Faible,Faible,False,3,2025-03-28,MEGA_004515
antimicrobial_peptide_80,0.4643079056360039,10555.0,8.0,Faible,Modérée,False,1,2025-03-28,MEGA_004516
antimicrobial_peptide_81,0.5027673340430652,10508.0,8.0,Faible,Modérée,False,2,2025-03-28,MEGA_004517
antimicrobial_peptide_82,0.6081805013060383,10518.0,8.0,Faible,Faible,False,2,2025-03-28,MEGA_004518
antimicrobial_peptide_83,0.5275143278347536,10585.0,8.0,Faible,Élevée,False,2,2025-03-28,MEGA_004519
antimicrobial_peptide_84,0.6624800053388159,10645.0,8.0,Faible,Modérée,False,2,2025-03-29,MEGA_004520
antimicrobial_peptide_85,0.7066610491113443,10612.0,8.0,Faible,Modérée,False,2,2025-03-29,MEGA_004521
antimicrobial_peptide_86,0.37653760503119005,10672.0,8.0,Faible,Élevée,False,1,2025-03-29,MEGA_004522
antimicrobial_peptide_87,0.757644352464631,10627.0,8.0,Faible,Modérée,False,1,2025-03-29,MEGA_004523
antimicrobial_peptide_88,0.5605071899357402,10733.0,8.0,Faible,Faible,False,2,2025-03-29,MEGA_004524
antimicrobial_peptide_89,0.4695683829057197,10670.0,8.0,Faible,Élevée,False,2,2025-03-29,MEGA_004525
antimicrobial_peptide_90,0.5277332028261845,10714.0,8.0,Faible,Modérée,False,3,2025-03-29,MEGA_004526
antimicrobial_peptide_91,0.6198885550961358,10797.0,8.0,Faible,Modérée,False,3,2025-03-29,MEGA_004527
antimicrobial_peptide_92,0.4689069079145133,10726.0,8.0,Faible,Modérée,False,3,2025-03-29,MEGA_004528
antimicrobial_peptide_93,0.6417469496616058,10801.0,8.0,Faible,Faible,False,2,2025-03-29,MEGA_004529
antimicrobial_peptide_94,0.49273634403810707,10786.0,8.0,Faible,Faible,False,2,2025-03-30,MEGA_004530
antimicrobial_peptide_95,0.8104078293573538,10876.0,8.0,Faible,Modérée,False,1,2025-03-30,MEGA_004531
antimicrobial_peptide_96,0.4523105561514287,10946.0,8.0,Faible,Faible,False,3,2025-03-30,MEGA_004532
antimicrobial_peptide_97,0.5251670347389759,10897.0,8.0,Faible,Faible,False,3,2025-03-30,MEGA_004533
antimicrobial_peptide_98,0.730106306232705,10909.0,8.0,Faible,Modérée,False,1,2025-03-30,MEGA_004534
antimicrobial_peptide_99,0.6938070087025641,11048.0,8.0,Faible,Faible,False,1,2025-03-30,MEGA_004535
antimicrobial_peptide_100,0.5213642687581794,10952.0,8.0,Faible,Faible,False,1,2025-03-30,MEGA_004536
antioxidant_peptide_1,0.7799580880506742,11047.0,8.0,Faible,Élevée,False,3,2025-03-30,MEGA_004537
antioxidant_peptide_2,0.3711381747835313,11000.0,8.0,Faible,Modérée,False,1,2025-03-30,MEGA_004538
antioxidant_peptide_3,0.5697408098570642,11006.0,8.0,Faible,Faible,False,2,2025-03-30,MEGA_004539
antioxidant_peptide_4,0.5011091975596699,11045.0,8.0,Faible,Modérée,False,2,2025-03-31,MEGA_004540
antioxidant_peptide_5,0.5279922953263851,11063.0,8.0,Faible,Faible,False,2,2025-03-31,MEGA_004541
antioxidant_peptide_6,0.4612258215507236,11224.0,8.0,Faible,Modérée,False,1,2025-03-31,MEGA_004542
antioxidant_peptide_7,0.550790533866827,11232.0,8.0,Faible,Modérée,False,3,2025-03-31,MEGA_004543
antioxidant_peptide_8,0.3929241219420253,11234.0,8.0,Faible,Élevée,False,3,2025-03-31,MEGA_004544
antioxidant_peptide_9,0.557095867613868,11188.0,8.0,Faible,Modérée,False,1,2025-03-31,MEGA_004545
antioxidant_peptide_10,0.5086936568915166,11193.0,8.0,Faible,Modérée,False,1,2025-03-31,MEGA_004546
antioxidant_peptide_11,0.5732338870927407,11330.0,8.0,Faible,Faible,False,3,2025-03-31,MEGA_004547
antioxidant_peptide_12,0.5332763274290993,11334.0,8.0,Faible,Modérée,False,2,2025-03-31,MEGA_004548
antioxidant_peptide_13,0.47892176348588916,11352.0,8.0,Faible,Élevée,False,2,2025-03-31,MEGA_004549
antioxidant_peptide_14,0.4110368535376917,11310.0,8.0,Faible,Modérée,False,3,2025-04-01,MEGA_004550
antioxidant_peptide_15,0.6127800235154395,11356.0,8.0,Faible,Modérée,False,1,2025-04-01,MEGA_004551
antioxidant_peptide_16,0.5066405046162552,11383.0,8.0,Faible,Faible,False,2,2025-04-01,MEGA_004552
